"Material_id","Power_eig0","phi_assembly_g_0_eig0","phi_assembly_g_1_eig0","phi_assembly_g_2_eig0","phi_assembly_g_3_eig0","phi_assembly_g_4_eig0","phi_assembly_g_5_eig0","phi_assembly_g_6_eig0","phi_assembly_g_7_eig0","phi_g1_eig_1","phi_g2_eig_1","phi_g3_eig_1","phi_g4_eig_1","phi_g5_eig_1","phi_g6_eig_1","phi_g7_eig_1","phi_g8_eig_1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.94872,1.1774,1.2648,0.4771,2.2555,5.5927,5.9038,2.7348,1,234.95,0,107.95,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.9232,1.1439,1.2279,0.46381,2.2009,5.4588,5.7627,2.6694,1,235.2,0,108.2,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.89771,1.1104,1.1911,0.45053,2.1463,5.3249,5.6216,2.604,1,235.46,0,108.46,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.87223,1.0769,1.1544,0.43726,2.0918,5.1912,5.4805,2.5386,1,235.71,0,108.71,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.84676,1.0434,1.1176,0.424,2.0373,5.0575,5.3396,2.4733,1,235.97,0,108.97,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.82132,1.01,1.0809,0.41075,1.9828,4.9239,5.1987,2.408,1,236.22,0,109.22,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.7959,0.97663,1.0443,0.39751,1.9284,4.7903,5.0579,2.3428,1,236.47,0,109.47,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.77051,0.94327,1.0076,0.38429,1.874,4.6569,4.9172,2.2776,1,236.73,0,109.73,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.74513,0.90995,0.97104,0.37107,1.8196,4.5236,4.7767,2.2124,1,236.98,0,109.98,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.72274,0.88079,0.93909,0.35943,1.7703,4.4023,4.6488,2.1532,1,237.24,0,110.24,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.7034,0.85587,0.9119,0.34941,1.7262,4.2935,4.534,2.1,1,237.49,0,110.49,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.68444,0.83146,0.88527,0.33957,1.6827,4.1863,4.4209,2.0476,1,237.74,0,110.74,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.6658,0.80751,0.85914,0.32991,1.6399,4.0805,4.3092,1.9959,1,238,0,111,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.64746,0.78397,0.83346,0.3204,1.5975,3.9759,4.1989,1.9448,1,238.25,0,111.25,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.62938,0.76078,0.80818,0.31103,1.5556,3.8725,4.0898,1.8942,1,238.51,0,111.51,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.61154,0.73793,0.78327,0.30178,1.5142,3.7701,3.9817,1.8441,1,238.76,0,111.76,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.59393,0.71537,0.75869,0.29265,1.4731,3.6687,3.8747,1.7945,1,239.01,0,112.01,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.57651,0.69309,0.73441,0.28362,1.4324,3.5681,3.7685,1.7454,1,239.27,0,112.27,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.55928,0.67106,0.71042,0.27469,1.392,3.4682,3.6632,1.6965,1,239.52,0,112.52,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.54221,0.64927,0.68668,0.26584,1.3519,3.3691,3.5586,1.6481,1,239.78,0,112.78,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.52569,0.62821,0.66375,0.25728,1.3128,3.2724,3.4565,1.6008,1,240.03,0,113.03,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.51058,0.60903,0.64289,0.24943,1.2763,3.1819,3.361,1.5566,1,240.28,0,113.28,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.49568,0.59012,0.62233,0.24169,1.2401,3.0923,3.2664,1.5127,1,240.54,0,113.54,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.48097,0.57147,0.60206,0.23405,1.2043,3.0036,3.1728,1.4694,1,240.79,0,113.79,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.46645,0.55307,0.58207,0.2265,1.1689,2.9158,3.08,1.4264,1,241.05,0,114.05,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.45426,0.53774,0.56543,0.22012,1.1377,2.8384,2.9983,1.3885,1,241.3,0,114.3,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.44244,0.5229,0.54932,0.21394,1.1073,2.7628,2.9185,1.3516,1,241.55,0,114.55,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.43083,0.50832,0.5335,0.20785,1.0773,2.6881,2.8396,1.315,1,241.81,0,114.81,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.41942,0.49398,0.51794,0.20186,1.0476,2.6144,2.7617,1.279,1,242.06,0,115.06,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.40818,0.47988,0.50263,0.19596,1.0183,2.5414,2.6848,1.2433,1,242.32,0,115.32,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.39712,0.466,0.48756,0.19014,0.98938,2.4694,2.6086,1.2081,1,242.57,0,115.57,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.38623,0.45233,0.47273,0.1844,0.96073,2.3981,2.5333,1.1732,1,242.82,0,115.82,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.37549,0.43887,0.45811,0.17875,0.93239,2.3275,2.4588,1.1387,1,243.08,0,116.08,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.36491,0.4256,0.4437,0.17316,0.90435,2.2577,2.3851,1.1045,1,243.33,0,116.33,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.35447,0.41251,0.42949,0.16765,0.87658,2.1885,2.3121,1.0707,1,243.59,0,116.59,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.34417,0.3996,0.41548,0.16221,0.84908,2.12,2.2397,1.0372,1,243.84,0,116.84,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.334,0.38687,0.40165,0.15683,0.82183,2.0521,2.168,1.004,1,244.09,0,117.09,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.32396,0.37429,0.38799,0.15151,0.79483,1.9849,2.097,0.97113,1,244.35,0,117.35,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.31404,0.36188,0.37451,0.14626,0.76807,1.9182,2.0265,0.93852,1,244.6,0,117.6,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.30424,0.34961,0.36119,0.14106,0.74154,1.852,1.9567,0.90618,1,244.86,0,117.86,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.29456,0.3375,0.34803,0.13592,0.71523,1.7864,1.8874,0.8741,1,245.11,0,118.11,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.28499,0.32552,0.33501,0.13083,0.68912,1.7213,1.8187,0.84228,1,245.36,0,118.36,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.27552,0.31368,0.32215,0.1258,0.66323,1.6568,1.7505,0.8107,1,245.62,0,118.62,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.26629,0.30213,0.3096,0.12087,0.63779,1.5933,1.6835,0.77968,1,245.87,0,118.87,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.25825,0.29198,0.29856,0.11651,0.61474,1.5357,1.6226,0.75149,1,246.13,0,119.13,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.25032,0.28196,0.28765,0.11219,0.59189,1.4786,1.5622,0.72355,1,246.38,0,119.38,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.24249,0.27205,0.27687,0.10792,0.56925,1.4219,1.5024,0.69586,1,246.63,0,119.63,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.23574,0.26335,0.26739,0.10414,0.54881,1.3707,1.4481,0.67074,1,246.89,0,119.89,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.22959,0.25529,0.25861,0.10063,0.5296,1.3224,1.397,0.64702,1,247.14,0,120.14,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.22352,0.24729,0.24989,0.097148,0.51056,1.2746,1.3463,0.62347,1,247.4,0,120.4,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21752,0.23933,0.24124,0.093695,0.4917,1.2272,1.2959,0.60009,1,247.65,0,120.65,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21159,0.23143,0.23265,0.090271,0.47299,1.1801,1.246,0.57688,1,247.9,0,120.9,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.20573,0.22359,0.22412,0.086874,0.45445,1.1335,1.1964,0.55382,1,248.16,0,121.16,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.19995,0.21579,0.21565,0.083505,0.43606,1.0872,1.1473,0.53092,1,248.41,0,121.41,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.19423,0.20804,0.20723,0.080161,0.41783,1.0413,1.0984,0.50817,1,248.67,0,121.67,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.18857,0.20034,0.19888,0.076844,0.39974,0.99576,1.0499,0.48557,1,248.92,0,121.92,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.18298,0.19269,0.19057,0.073551,0.38179,0.95055,1.0018,0.46311,1,249.17,0,122.17,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.17745,0.18508,0.18233,0.070282,0.36399,0.90567,0.954,0.44079,1,249.43,0,122.43,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.17198,0.17751,0.17413,0.067037,0.34632,0.86112,0.90652,0.4186,1,249.68,0,122.68,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.16656,0.16999,0.16598,0.063815,0.32879,0.81689,0.85935,0.39655,1,249.94,0,122.94,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.16121,0.16251,0.15788,0.060615,0.31138,0.77297,0.81249,0.37462,1,250.19,0,123.19,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.15591,0.15507,0.14984,0.057437,0.2941,0.72935,0.76593,0.35282,1,250.44,0,123.44,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.15067,0.14767,0.14183,0.054281,0.27695,0.68603,0.71966,0.33114,1,250.7,0,123.7,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.14547,0.1403,0.13388,0.051145,0.25991,0.643,0.67368,0.30959,1,250.95,0,123.95,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.14033,0.13298,0.12597,0.04803,0.24299,0.60025,0.62798,0.28815,1,251.21,0,124.21,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.13525,0.12569,0.1181,0.044935,0.22619,0.55778,0.58255,0.26682,1,251.46,0,124.46,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.13021,0.11844,0.11027,0.041859,0.2095,0.51558,0.53738,0.24561,1,251.71,0,124.71,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.12521,0.11123,0.10249,0.038802,0.19292,0.47364,0.49248,0.2245,1,251.97,0,124.97,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.12027,0.10405,0.094747,0.035764,0.17645,0.43196,0.44783,0.2035,1,252.22,0,125.22,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.11537,0.0969,0.087045,0.032745,0.16008,0.39053,0.40344,0.18261,1,252.48,0,125.48,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.11052,0.089786,0.079382,0.029743,0.14382,0.34935,0.35928,0.16182,1,252.73,0,125.73,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.10572,0.082705,0.071757,0.026758,0.12766,0.30841,0.31537,0.14113,1,252.98,0,125.98,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.10095,0.075656,0.06417,0.023791,0.11159,0.26771,0.27169,0.12053,1,253.24,0,126.24,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.096231,0.068638,0.05662,0.02084,0.095628,0.22724,0.22824,0.10004,1,253.49,0,126.49,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.091552,0.06165,0.049106,0.017906,0.079756,0.187,0.18501,0.079636,1,253.75,0,126.75,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.086914,0.054693,0.041627,0.014988,0.063978,0.14698,0.14201,0.059326,1,254,0,127,0
